case_id,cycle_index,issue_date,operational_run_date,operational_weekday,hindcast_weekday,split,lag_1d_date,lag_7d_date,lag_14d_date,target_w1_date,target_w2_date,target_w3_date,target_w4_date,antecedent_rzsm_available,future_target_rzsm_available,era5_atmospheric_available,s2s_available,usable_status,notes
CASE_20220205_0746,746,2022-02-05,2024-02-05,Monday,Saturday,VAL,2022-02-04,2022-01-29,2022-01-22,2022-02-11,2022-02-18,2022-02-25,2022-03-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220208_0747,747,2022-02-08,2024-02-08,Thursday,Tuesday,VAL,2022-02-07,2022-02-01,2022-01-25,2022-02-14,2022-02-21,2022-02-28,2022-03-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220212_0748,748,2022-02-12,2024-02-12,Monday,Saturday,VAL,2022-02-11,2022-02-05,2022-01-29,2022-02-18,2022-02-25,2022-03-04,2022-03-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220215_0749,749,2022-02-15,2024-02-15,Thursday,Tuesday,VAL,2022-02-14,2022-02-08,2022-02-01,2022-02-21,2022-02-28,2022-03-07,2022-03-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220219_0750,750,2022-02-19,2024-02-19,Monday,Saturday,VAL,2022-02-18,2022-02-12,2022-02-05,2022-02-25,2022-03-04,2022-03-11,2022-03-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220222_0751,751,2022-02-22,2024-02-22,Thursday,Tuesday,VAL,2022-02-21,2022-02-15,2022-02-08,2022-02-28,2022-03-07,2022-03-14,2022-03-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220226_0752,752,2022-02-26,2024-02-26,Monday,Saturday,VAL,2022-02-25,2022-02-19,2022-02-12,2022-03-04,2022-03-11,2022-03-18,2022-03-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220228_0753,753,2022-02-28,2024-02-29,Thursday,Monday,VAL,2022-02-27,2022-02-21,2022-02-14,2022-03-06,2022-03-13,2022-03-20,2022-03-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220304_0754,754,2022-03-04,2024-03-04,Monday,Friday,VAL,2022-03-03,2022-02-25,2022-02-18,2022-03-10,2022-03-17,2022-03-24,2022-03-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220307_0755,755,2022-03-07,2024-03-07,Thursday,Monday,VAL,2022-03-06,2022-02-28,2022-02-21,2022-03-13,2022-03-20,2022-03-27,2022-04-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220311_0756,756,2022-03-11,2024-03-11,Monday,Friday,VAL,2022-03-10,2022-03-04,2022-02-25,2022-03-17,2022-03-24,2022-03-31,2022-04-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220314_0757,757,2022-03-14,2024-03-14,Thursday,Monday,VAL,2022-03-13,2022-03-07,2022-02-28,2022-03-20,2022-03-27,2022-04-03,2022-04-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220318_0758,758,2022-03-18,2024-03-18,Monday,Friday,VAL,2022-03-17,2022-03-11,2022-03-04,2022-03-24,2022-03-31,2022-04-07,2022-04-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220321_0759,759,2022-03-21,2024-03-21,Thursday,Monday,VAL,2022-03-20,2022-03-14,2022-03-07,2022-03-27,2022-04-03,2022-04-10,2022-04-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220325_0760,760,2022-03-25,2024-03-25,Monday,Friday,VAL,2022-03-24,2022-03-18,2022-03-11,2022-03-31,2022-04-07,2022-04-14,2022-04-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220328_0761,761,2022-03-28,2024-03-28,Thursday,Monday,VAL,2022-03-27,2022-03-21,2022-03-14,2022-04-03,2022-04-10,2022-04-17,2022-04-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220401_0762,762,2022-04-01,2024-04-01,Monday,Friday,VAL,2022-03-31,2022-03-25,2022-03-18,2022-04-07,2022-04-14,2022-04-21,2022-04-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220404_0763,763,2022-04-04,2024-04-04,Thursday,Monday,VAL,2022-04-03,2022-03-28,2022-03-21,2022-04-10,2022-04-17,2022-04-24,2022-05-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220408_0764,764,2022-04-08,2024-04-08,Monday,Friday,VAL,2022-04-07,2022-04-01,2022-03-25,2022-04-14,2022-04-21,2022-04-28,2022-05-05,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220411_0765,765,2022-04-11,2024-04-11,Thursday,Monday,VAL,2022-04-10,2022-04-04,2022-03-28,2022-04-17,2022-04-24,2022-05-01,2022-05-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220415_0766,766,2022-04-15,2024-04-15,Monday,Friday,VAL,2022-04-14,2022-04-08,2022-04-01,2022-04-21,2022-04-28,2022-05-05,2022-05-12,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220418_0767,767,2022-04-18,2024-04-18,Thursday,Monday,VAL,2022-04-17,2022-04-11,2022-04-04,2022-04-24,2022-05-01,2022-05-08,2022-05-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220422_0768,768,2022-04-22,2024-04-22,Monday,Friday,VAL,2022-04-21,2022-04-15,2022-04-08,2022-04-28,2022-05-05,2022-05-12,2022-05-19,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220425_0769,769,2022-04-25,2024-04-25,Thursday,Monday,VAL,2022-04-24,2022-04-18,2022-04-11,2022-05-01,2022-05-08,2022-05-15,2022-05-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220429_0770,770,2022-04-29,2024-04-29,Monday,Friday,VAL,2022-04-28,2022-04-22,2022-04-15,2022-05-05,2022-05-12,2022-05-19,2022-05-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220502_0771,771,2022-05-02,2024-05-02,Thursday,Monday,VAL,2022-05-01,2022-04-25,2022-04-18,2022-05-08,2022-05-15,2022-05-22,2022-05-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220506_0772,772,2022-05-06,2024-05-06,Monday,Friday,VAL,2022-05-05,2022-04-29,2022-04-22,2022-05-12,2022-05-19,2022-05-26,2022-06-02,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220509_0773,773,2022-05-09,2024-05-09,Thursday,Monday,VAL,2022-05-08,2022-05-02,2022-04-25,2022-05-15,2022-05-22,2022-05-29,2022-06-05,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220513_0774,774,2022-05-13,2024-05-13,Monday,Friday,VAL,2022-05-12,2022-05-06,2022-04-29,2022-05-19,2022-05-26,2022-06-02,2022-06-09,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220516_0775,775,2022-05-16,2024-05-16,Thursday,Monday,VAL,2022-05-15,2022-05-09,2022-05-02,2022-05-22,2022-05-29,2022-06-05,2022-06-12,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220520_0776,776,2022-05-20,2024-05-20,Monday,Friday,VAL,2022-05-19,2022-05-13,2022-05-06,2022-05-26,2022-06-02,2022-06-09,2022-06-16,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220523_0777,777,2022-05-23,2024-05-23,Thursday,Monday,VAL,2022-05-22,2022-05-16,2022-05-09,2022-05-29,2022-06-05,2022-06-12,2022-06-19,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220527_0778,778,2022-05-27,2024-05-27,Monday,Friday,VAL,2022-05-26,2022-05-20,2022-05-13,2022-06-02,2022-06-09,2022-06-16,2022-06-23,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220530_0779,779,2022-05-30,2024-05-30,Thursday,Monday,VAL,2022-05-29,2022-05-23,2022-05-16,2022-06-05,2022-06-12,2022-06-19,2022-06-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220603_0780,780,2022-06-03,2024-06-03,Monday,Friday,VAL,2022-06-02,2022-05-27,2022-05-20,2022-06-09,2022-06-16,2022-06-23,2022-06-30,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220606_0781,781,2022-06-06,2024-06-06,Thursday,Monday,VAL,2022-06-05,2022-05-30,2022-05-23,2022-06-12,2022-06-19,2022-06-26,2022-07-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220610_0782,782,2022-06-10,2024-06-10,Monday,Friday,VAL,2022-06-09,2022-06-03,2022-05-27,2022-06-16,2022-06-23,2022-06-30,2022-07-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220613_0783,783,2022-06-13,2024-06-13,Thursday,Monday,VAL,2022-06-12,2022-06-06,2022-05-30,2022-06-19,2022-06-26,2022-07-03,2022-07-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220617_0784,784,2022-06-17,2024-06-17,Monday,Friday,VAL,2022-06-16,2022-06-10,2022-06-03,2022-06-23,2022-06-30,2022-07-07,2022-07-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220620_0785,785,2022-06-20,2024-06-20,Thursday,Monday,VAL,2022-06-19,2022-06-13,2022-06-06,2022-06-26,2022-07-03,2022-07-10,2022-07-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220624_0786,786,2022-06-24,2024-06-24,Monday,Friday,VAL,2022-06-23,2022-06-17,2022-06-10,2022-06-30,2022-07-07,2022-07-14,2022-07-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220627_0787,787,2022-06-27,2024-06-27,Thursday,Monday,VAL,2022-06-26,2022-06-20,2022-06-13,2022-07-03,2022-07-10,2022-07-17,2022-07-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220701_0788,788,2022-07-01,2024-07-01,Monday,Friday,VAL,2022-06-30,2022-06-24,2022-06-17,2022-07-07,2022-07-14,2022-07-21,2022-07-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220704_0789,789,2022-07-04,2024-07-04,Thursday,Monday,VAL,2022-07-03,2022-06-27,2022-06-20,2022-07-10,2022-07-17,2022-07-24,2022-07-31,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220708_0790,790,2022-07-08,2024-07-08,Monday,Friday,VAL,2022-07-07,2022-07-01,2022-06-24,2022-07-14,2022-07-21,2022-07-28,2022-08-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220711_0791,791,2022-07-11,2024-07-11,Thursday,Monday,VAL,2022-07-10,2022-07-04,2022-06-27,2022-07-17,2022-07-24,2022-07-31,2022-08-07,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220715_0792,792,2022-07-15,2024-07-15,Monday,Friday,VAL,2022-07-14,2022-07-08,2022-07-01,2022-07-21,2022-07-28,2022-08-04,2022-08-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220718_0793,793,2022-07-18,2024-07-18,Thursday,Monday,VAL,2022-07-17,2022-07-11,2022-07-04,2022-07-24,2022-07-31,2022-08-07,2022-08-14,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220722_0794,794,2022-07-22,2024-07-22,Monday,Friday,VAL,2022-07-21,2022-07-15,2022-07-08,2022-07-28,2022-08-04,2022-08-11,2022-08-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220725_0795,795,2022-07-25,2024-07-25,Thursday,Monday,VAL,2022-07-24,2022-07-18,2022-07-11,2022-07-31,2022-08-07,2022-08-14,2022-08-21,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220729_0796,796,2022-07-29,2024-07-29,Monday,Friday,VAL,2022-07-28,2022-07-22,2022-07-15,2022-08-04,2022-08-11,2022-08-18,2022-08-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220801_0797,797,2022-08-01,2024-08-01,Thursday,Monday,VAL,2022-07-31,2022-07-25,2022-07-18,2022-08-07,2022-08-14,2022-08-21,2022-08-28,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220805_0798,798,2022-08-05,2024-08-05,Monday,Friday,VAL,2022-08-04,2022-07-29,2022-07-22,2022-08-11,2022-08-18,2022-08-25,2022-09-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220808_0799,799,2022-08-08,2024-08-08,Thursday,Monday,VAL,2022-08-07,2022-08-01,2022-07-25,2022-08-14,2022-08-21,2022-08-28,2022-09-04,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220812_0800,800,2022-08-12,2024-08-12,Monday,Friday,VAL,2022-08-11,2022-08-05,2022-07-29,2022-08-18,2022-08-25,2022-09-01,2022-09-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220815_0801,801,2022-08-15,2024-08-15,Thursday,Monday,VAL,2022-08-14,2022-08-08,2022-08-01,2022-08-21,2022-08-28,2022-09-04,2022-09-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220819_0802,802,2022-08-19,2024-08-19,Monday,Friday,VAL,2022-08-18,2022-08-12,2022-08-05,2022-08-25,2022-09-01,2022-09-08,2022-09-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220822_0803,803,2022-08-22,2024-08-22,Thursday,Monday,VAL,2022-08-21,2022-08-15,2022-08-08,2022-08-28,2022-09-04,2022-09-11,2022-09-18,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220826_0804,804,2022-08-26,2024-08-26,Monday,Friday,VAL,2022-08-25,2022-08-19,2022-08-12,2022-09-01,2022-09-08,2022-09-15,2022-09-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220829_0805,805,2022-08-29,2024-08-29,Thursday,Monday,VAL,2022-08-28,2022-08-22,2022-08-15,2022-09-04,2022-09-11,2022-09-18,2022-09-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220902_0806,806,2022-09-02,2024-09-02,Monday,Friday,VAL,2022-09-01,2022-08-26,2022-08-19,2022-09-08,2022-09-15,2022-09-22,2022-09-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220905_0807,807,2022-09-05,2024-09-05,Thursday,Monday,VAL,2022-09-04,2022-08-29,2022-08-22,2022-09-11,2022-09-18,2022-09-25,2022-10-02,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220909_0808,808,2022-09-09,2024-09-09,Monday,Friday,VAL,2022-09-08,2022-09-02,2022-08-26,2022-09-15,2022-09-22,2022-09-29,2022-10-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220912_0809,809,2022-09-12,2024-09-12,Thursday,Monday,VAL,2022-09-11,2022-09-05,2022-08-29,2022-09-18,2022-09-25,2022-10-02,2022-10-09,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220916_0810,810,2022-09-16,2024-09-16,Monday,Friday,VAL,2022-09-15,2022-09-09,2022-09-02,2022-09-22,2022-09-29,2022-10-06,2022-10-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220919_0811,811,2022-09-19,2024-09-19,Thursday,Monday,VAL,2022-09-18,2022-09-12,2022-09-05,2022-09-25,2022-10-02,2022-10-09,2022-10-16,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220923_0812,812,2022-09-23,2024-09-23,Monday,Friday,VAL,2022-09-22,2022-09-16,2022-09-09,2022-09-29,2022-10-06,2022-10-13,2022-10-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220926_0813,813,2022-09-26,2024-09-26,Thursday,Monday,VAL,2022-09-25,2022-09-19,2022-09-12,2022-10-02,2022-10-09,2022-10-16,2022-10-23,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20220930_0814,814,2022-09-30,2024-09-30,Monday,Friday,VAL,2022-09-29,2022-09-23,2022-09-16,2022-10-06,2022-10-13,2022-10-20,2022-10-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221003_0815,815,2022-10-03,2024-10-03,Thursday,Monday,VAL,2022-10-02,2022-09-26,2022-09-19,2022-10-09,2022-10-16,2022-10-23,2022-10-30,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221007_0816,816,2022-10-07,2024-10-07,Monday,Friday,VAL,2022-10-06,2022-09-30,2022-09-23,2022-10-13,2022-10-20,2022-10-27,2022-11-03,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221010_0817,817,2022-10-10,2024-10-10,Thursday,Monday,VAL,2022-10-09,2022-10-03,2022-09-26,2022-10-16,2022-10-23,2022-10-30,2022-11-06,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221014_0818,818,2022-10-14,2024-10-14,Monday,Friday,VAL,2022-10-13,2022-10-07,2022-09-30,2022-10-20,2022-10-27,2022-11-03,2022-11-10,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221017_0819,819,2022-10-17,2024-10-17,Thursday,Monday,VAL,2022-10-16,2022-10-10,2022-10-03,2022-10-23,2022-10-30,2022-11-06,2022-11-13,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221021_0820,820,2022-10-21,2024-10-21,Monday,Friday,VAL,2022-10-20,2022-10-14,2022-10-07,2022-10-27,2022-11-03,2022-11-10,2022-11-17,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221024_0821,821,2022-10-24,2024-10-24,Thursday,Monday,VAL,2022-10-23,2022-10-17,2022-10-10,2022-10-30,2022-11-06,2022-11-13,2022-11-20,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221028_0822,822,2022-10-28,2024-10-28,Monday,Friday,VAL,2022-10-27,2022-10-21,2022-10-14,2022-11-03,2022-11-10,2022-11-17,2022-11-24,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221031_0823,823,2022-10-31,2024-10-31,Thursday,Monday,VAL,2022-10-30,2022-10-24,2022-10-17,2022-11-06,2022-11-13,2022-11-20,2022-11-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20221104_0824,824,2022-11-04,2024-11-04,Monday,Friday,VAL,2022-11-03,2022-10-28,2022-10-21,2022-11-10,2022-11-17,2022-11-24,2022-12-01,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
